timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503866.86,2.087763,-1.335194,1.311260,-0.670237,-0.408895,0.332327,0.202925,0.972374,0.115371,0.145815,0.189278,0.123383,22.478516,32.615295,16.345459,,,,,,
1478503866.88,2.111267,-1.324264,1.343052,-0.572697,-0.359124,0.264660,0.209259,0.969764,0.125570,0.121521,0.156700,0.050349,23.152832,31.563416,17.326050,,,,,,
1478503866.90,2.126788,-1.314367,1.366637,-0.472714,-0.374361,0.281200,0.215426,0.967302,0.133861,0.063383,0.108275,-0.005123,23.152832,31.563416,17.326050,,,,,,
1478503866.92,2.131553,-1.305371,1.379220,-0.311940,-0.367471,0.299105,0.222146,0.964981,0.139509,0.059165,0.061020,0.016802,22.927917,31.563416,17.399414,,,,,,
1478503866.94,2.124930,-1.296693,1.380025,-0.134877,-0.371165,0.260705,0.230178,0.962668,0.142436,0.075013,0.016397,0.037755,23.977905,31.337585,17.632324,,,,,,
1478503866.96,2.113770,-1.292208,1.375186,-0.020260,-0.287452,0.206918,0.235447,0.961445,0.142087,0.075344,0.007107,0.058138,24.576965,31.037415,17.561890,,,,,,
1478503866.98,2.103100,-1.286166,1.368284,0.086048,-0.172844,0.133889,0.241951,0.959765,0.142513,0.075813,-0.017581,0.059345,24.800415,30.587646,17.338867,,,,,,
1478503867.00,2.089542,-1.286176,1.357971,0.143051,-0.203676,0.029928,0.243852,0.959768,0.139215,0.085036,-0.052313,0.054450,24.800415,30.587646,17.338867,,,,,,
1478503867.02,2.078461,-1.283653,1.351497,0.174637,-0.278979,-0.126247,0.247495,0.959057,0.137681,0.106936,-0.082134,0.081115,25.026489,30.887268,17.490479,,,,,,
1478503867.04,2.066273,-1.290077,1.345112,0.275733,-0.325767,-0.305521,0.243729,0.960857,0.131722,0.109115,-0.125377,0.116172,25.026306,30.812256,17.490479,,,,,,
1478503867.06,2.055498,-1.297100,1.340951,0.341492,-0.361864,-0.451997,0.239159,0.962778,0.125941,0.130058,-0.186823,0.130422,25.026184,31.263184,16.890259,,,,,,
1478503867.08,2.046852,-1.308970,1.339321,0.244161,-0.349674,-0.553677,0.230064,0.965919,0.118623,0.174858,-0.260932,0.158172,24.950989,31.639038,16.289551,,,,,,
1478503867.10,2.050582,-1.320409,1.350739,0.074883,-0.387332,-0.591808,0.219804,0.968816,0.114372,0.197097,-0.289602,0.195625,24.950989,31.639038,16.289551,,,,,,
1478503867.12,2.061123,-1.331754,1.370505,0.063146,-0.456329,-0.622632,0.208875,0.971565,0.111499,0.223132,-0.295143,0.199337,24.726440,32.014526,16.062622,,,,,,
1478503867.14,2.068791,-1.343121,1.386792,0.123875,-0.360936,-0.570283,0.198299,0.974194,0.107815,0.275334,-0.309063,0.188602,24.426880,32.390076,15.835205,,,,,,
1478503867.16,2.075612,-1.353540,1.399794,0.119552,-0.278096,-0.514014,0.188664,0.976493,0.104250,0.311748,-0.134848,0.168577,24.351624,32.615784,15.384521,,,,,,
1478503867.18,2.084861,-1.363917,1.416685,0.069136,-0.441593,-0.550235,0.178858,0.978677,0.101003,0.262441,0.124061,0.142009,24.351624,32.615784,15.384521,,,,,,
1478503867.20,2.110730,-1.371203,1.452547,-0.288269,-0.420405,-0.454298,0.170065,0.980147,0.101927,0.257532,0.163148,0.157961,24.352661,33.516602,14.784180,,,,,,
1478503867.22,2.155937,-1.370345,1.503380,-0.463579,-0.120799,-0.020337,0.165986,0.979977,0.109973,0.322051,0.634052,0.065534,24.352295,33.441711,14.709106,,,,,,
1478503867.24,2.135626,-1.363294,1.485292,0.341327,-0.208348,0.517534,0.174018,0.978549,0.110275,0.139779,1.545865,0.037156,23.828369,33.516357,15.155151,,,,,,
1478503867.26,2.051328,-1.371034,1.406038,1.068685,-0.352949,-0.205302,0.175963,0.980114,0.091727,-0.225630,0.571430,-0.011451,24.652771,33.666748,14.636353,,,,,,
1478503867.28,1.970425,-1.385195,1.327829,0.842653,-0.111634,-0.381489,0.169997,0.982825,0.071799,-0.134261,-0.299369,0.071877,24.428223,34.192383,14.259399,,,,,,
1478503867.30,1.952628,-1.397101,1.307496,0.166359,0.233202,-0.558179,0.160377,0.984953,0.064397,0.062783,-0.548887,0.126048,24.428223,34.192383,14.259399,,,,,,
1478503867.32,1.965794,-1.410672,1.315783,0.305373,0.180858,-0.671237,0.147164,0.987207,0.061354,0.007545,-0.423685,-0.103987,24.052063,34.268616,13.581299,,,,,,
1478503867.34,1.935330,-1.425210,1.287252,0.526802,-0.296322,-0.572424,0.135540,0.989421,0.051720,0.016926,-0.279491,-0.327843,24.278625,34.868530,13.582764,,,,,,
1478503867.36,1.887972,-1.440147,1.249455,0.469714,-0.596887,-0.640408,0.123780,0.991477,0.040632,-0.158814,0.050805,-0.298322,23.154541,35.845154,12.823853,,,,,,
1478503867.38,1.840671,-1.452627,1.216052,0.290067,-0.757173,-0.451670,0.113627,0.993026,0.031432,-0.318751,0.123368,-0.195510,23.227844,36.071838,11.699341,,,,,,
1478503867.40,1.832477,-1.459609,1.221515,-0.044676,-0.607464,-0.330256,0.107181,0.993825,0.028705,-0.278323,0.001750,0.047192,23.227844,36.071838,11.699341,,,,,,
1478503867.42,1.831788,-1.465651,1.227728,0.188479,-0.176750,-0.235954,0.101397,0.994477,0.027082,-0.166369,-0.346635,0.063327,23.152466,36.222412,11.323608,,,,,,
1478503867.44,1.728979,-1.469690,1.123456,0.774338,0.175011,-0.028886,0.099674,0.994893,0.015900,-0.104023,-0.284291,-0.047089,23.153015,36.522522,11.248535,,,,,,
1478503867.46,1.576044,-1.472681,0.963458,0.712833,0.354023,-0.144463,0.097957,0.995191,0.000514,-0.103999,-0.032834,-0.066890,22.552917,37.199219,10.343750,,,,,,
1478503867.48,1.514669,-1.478051,0.894680,0.105964,0.380820,-0.357544,0.092466,0.995702,-0.005195,-0.190199,0.158640,0.039955,22.553101,37.574768,9.968506,,,,,,
1478503867.50,1.502878,-1.486904,0.872251,0.155577,0.642407,-0.479023,0.083601,0.996483,-0.005687,-0.273222,0.170906,0.052897,22.553101,37.574768,9.968506,,,,,,
1478503867.52,1.412912,-1.495385,0.767146,0.453141,0.773240,-0.460555,0.074403,0.997158,-0.011846,-0.214250,-0.005962,0.023686,22.253845,37.574341,10.341309,,,,,,
1478503867.54,1.291609,-1.500700,0.631015,0.388930,0.687034,-0.291521,0.067327,0.997544,-0.019301,-0.043737,-0.197068,0.023802,21.654541,37.799561,10.411621,,,,,,
1478503867.56,1.190733,-1.501837,0.517493,0.358950,0.599695,-0.145716,0.063988,0.997623,-0.025562,0.073692,-0.153736,0.030430,20.681702,38.850403,10.178833,,,,,,
1478503867.58,1.065466,-1.501553,0.378889,0.510192,0.707831,-0.250435,0.060541,0.997604,-0.033494,0.106818,0.006608,0.063340,20.306824,39.000854,10.025879,,,,,,
1478503867.60,0.888113,-1.500846,0.184896,0.594668,0.886380,-0.371595,0.054229,0.997554,-0.044094,0.009568,0.105549,0.089260,20.306824,39.000854,10.025879,,,,,,
1478503867.62,0.730832,-1.498480,0.008320,0.490301,0.955764,-0.338211,0.048228,0.997386,-0.053801,-0.030970,0.065831,0.093016,20.306946,39.301270,9.725830,,,,,,
1478503867.64,0.609665,-1.495535,-0.131417,0.424859,0.879375,-0.307583,0.043053,0.997169,-0.061644,0.001716,-0.052604,0.113432,19.333069,39.751831,9.718262,,,,,,
1478503867.66,0.494319,-1.491732,-0.262382,0.431955,0.698695,-0.350914,0.037471,0.996876,-0.069527,0.124058,-0.089604,0.102486,18.360107,40.577271,9.710571,,,,,,
1478503867.68,0.384519,-1.487109,-0.385613,0.411610,0.659434,-0.356288,0.031356,0.996500,-0.077486,0.225938,-0.079279,0.129564,18.209045,40.503052,9.259399,,,,,,
1478503867.70,0.301940,-1.481809,-0.482929,0.393302,0.769894,-0.262881,0.026428,0.996043,-0.084850,0.272706,-0.127620,0.192501,18.209045,40.503052,9.259399,,,,,,
1478503867.72,0.251584,-1.474921,-0.549887,0.433361,0.854612,-0.147824,0.023830,0.995408,-0.092714,0.249760,-0.116410,0.229509,17.609680,40.953674,9.029785,,,,,,
1478503867.74,0.252547,-1.466918,-0.567973,0.382294,0.992567,0.089069,0.025909,0.994610,-0.100402,0.164749,-0.155620,0.251937,16.710754,41.253967,9.172852,,,,,,
1478503867.76,0.292396,-1.460135,-0.548165,0.251536,1.027815,0.235198,0.031833,0.993883,-0.105748,0.129697,-0.122896,0.304173,16.786377,41.629150,9.023193,,,,,,
1478503867.78,0.334122,-1.454826,-0.525564,0.203773,0.914376,0.143561,0.037946,0.993283,-0.109312,0.160754,-0.071927,0.321744,16.111206,41.855042,8.643066,,,,,,
1478503867.80,0.334166,-1.451813,-0.542676,0.151044,0.839592,-0.154674,0.038932,0.992930,-0.112136,0.143410,0.003881,0.247451,16.111206,41.855042,8.643066,,,,,,
1478503867.82,0.310757,-1.451667,-0.582743,0.039534,0.805003,-0.229749,0.036341,0.992912,-0.113156,0.028585,0.062248,0.232327,16.036133,41.704773,8.792603,,,,,,
1478503867.84,0.294959,-1.453274,-0.612286,-0.085025,0.584213,-0.196033,0.034085,0.993102,-0.112189,0.163455,0.003251,0.148932,16.036255,41.704651,8.867554,,,,,,
1478503867.86,0.273053,-1.462373,-0.642956,-0.624712,0.365166,-0.387082,0.029181,0.994128,-0.104202,0.199426,0.212751,-0.093857,15.586914,41.854736,9.014160,,,,,,
1478503867.88,0.195549,-1.485726,-0.728995,-1.277752,0.438282,-0.857032,0.016510,0.996384,-0.083349,-0.045486,0.231216,-0.176448,15.288879,41.778259,10.062012,,,,,,
